DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL53,2018,269222,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL53,2019,267008,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL53,2020,264670,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL53,2021,262052,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL54,2010,345960,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL54,2011,346503,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL54,2012,345437,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL54,2013,343128,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL54,2014,341046,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL54,2015,339142,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL54,2016,336834,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL54,2017,335250,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL54,2018,334337,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL54,2019,333696,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL54,2020,333265,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL54,2021,330985,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL61,2010,746976,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL61,2011,747690,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL61,2012,745839,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL61,2013,741593,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL61,2014,737686,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL61,2015,733663,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL61,2016,729442,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL61,2017,725874,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL61,2018,722065,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL61,2019,718640,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL61,2020,715115,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL61,2021,709808,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL62,2010,208675,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL62,2011,209221,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL62,2012,209131,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL62,2013,208241,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL62,2014,207664,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL62,2015,207059,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL62,2016,206141,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL62,2017,205431,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL62,2018,204562,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL62,2019,203869,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL62,2020,203149,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL62,2021,202371,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL63,2010,692269,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL63,2011,690904,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL63,2012,687935,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL63,2013,682583,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL63,2014,677727,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL63,2015,673263,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL63,2016,668258,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL63,2017,663970,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL63,2018,659470,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL63,2019,655189,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL63,2020,651065,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL63,2021,646670,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL64,2010,559655,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL64,2011,561693,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL64,2012,561670,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL64,2013,560093,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL64,2014,559214,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL64,2015,557753,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL64,2016,555830,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL64,2017,555761,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL64,2018,555623,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL64,2019,555960,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL64,2020,556002,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL64,2021,553235,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL65,2010,588471,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL65,2011,589602,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL65,2012,589044,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL65,2013,586863,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL65,2014,585155,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL65,2015,583431,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL65,2016,581026,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL65,2017,579182,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL65,2018,576749,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL65,2019,574447,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL65,2020,572151,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,EL65,2021,569345,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES11,2010,2772466,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES11,2011,2773411,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES11,2012,2771916,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES11,2013,2761989,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES11,2014,2747226,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES11,2015,2734656,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES11,2016,2720102,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES11,2017,2710216,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES11,2018,2703149,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES11,2019,2700441,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES11,2020,2702592,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES11,2021,2696876,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES12,2010,1077102,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES12,2011,1075869,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES12,2012,1074308,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES12,2013,1067797,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES12,2014,1058975,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES12,2015,1049875,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES12,2016,1040925,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES12,2017,1034302,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES12,2018,1027624,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES12,2019,1022205,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES12,2020,1018899,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES12,2021,1012889,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES13,2010,588512,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES13,2011,590867,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES13,2012,592383,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES13,2013,590036,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES13,2014,587682,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES13,2015,585359,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES13,2016,582504,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES13,2017,581490,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES13,2018,581294,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES13,2019,581641,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES13,2020,582388,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES13,2021,583655,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES21,2010,2179521,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES21,2011,2183136,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES21,2012,2184696,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES21,2013,2177006,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES21,2014,2167166,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES21,2015,2165100,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES21,2016,2164066,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES21,2017,2167323,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES21,2018,2170868,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES21,2019,2177880,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES21,2020,2189138,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES21,2021,2185908,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES22,2010,633023,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES22,2011,637100,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES22,2012,640014,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES22,2013,638948,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES22,2014,636450,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES22,2015,636402,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES22,2016,637486,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES22,2017,640353,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES22,2018,643866,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES22,2019,649946,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES22,2020,656509,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES22,2021,657654,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES23,2010,319934,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES23,2011,320858,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES23,2012,320951,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES23,2013,318647,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES23,2014,315223,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES23,2015,313569,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES23,2016,312810,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES23,2017,312624,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES23,2018,312884,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES23,2019,313571,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES23,2020,315931,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES23,2021,316176,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES24,2010,1344181,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES24,2011,1344385,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES24,2012,1343807,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES24,2013,1338316,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES24,2014,1331301,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES24,2015,1326403,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES24,2016,1318571,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES24,2017,1316072,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES24,2018,1313135,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES24,2019,1320586,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES24,2020,1330333,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES24,2021,1331133,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES30,2010,6373546,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES30,2011,6394252,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES30,2012,6425522,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES30,2013,6414620,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES30,2014,6378297,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES30,2015,6385298,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES30,2016,6424275,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES30,2017,6476838,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES30,2018,6549520,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES30,2019,6641649,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES30,2020,6747068,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES30,2021,6755828,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES41,2010,2547401,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES41,2011,2545301,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES41,2012,2537685,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES41,2013,2518560,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES41,2014,2495689,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES41,2015,2478079,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES41,2016,2454454,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES41,2017,2435951,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES41,2018,2418556,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES41,2019,2407733,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES41,2020,2401307,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES41,2021,2386649,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES42,2010,2084468,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES42,2011,2099064,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES42,2012,2105935,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES42,2013,2094406,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES42,2014,2075197,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES42,2015,2062767,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES42,2016,2048900,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES42,2017,2040977,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES42,2018,2032595,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES42,2019,2034877,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES42,2020,2045554,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES42,2021,2048656,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES43,2010,1099610,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES43,2011,1102299,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES43,2012,1104336,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES43,2013,1100970,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES43,2014,1096421,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES43,2015,1091623,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES43,2016,1084969,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES43,2017,1077525,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES43,2018,1070453,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES43,2019,1065424,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES43,2020,1061979,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES43,2021,1057999,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES51,2010,7463488,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES51,2011,7493263,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES51,2012,7514991,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES51,2013,7480921,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES51,2014,7416237,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES51,2015,7396991,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES51,2016,7408290,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES51,2017,7441284,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES51,2018,7488718,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES51,2019,7566431,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES51,2020,7652348,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES51,2021,7671252,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES52,2010,4989631,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES52,2011,4999192,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES52,2012,5009650,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES52,2013,4987011,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES52,2014,4956427,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES52,2015,4939674,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES52,2016,4932347,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES52,2017,4935182,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES52,2018,4946233,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES52,2019,4974969,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES52,2020,5029341,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES52,2021,5047045,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES53,2010,1083679,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES53,2011,1091664,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES53,2012,1100715,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES53,2013,1110112,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES53,2014,1115841,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES53,2015,1124972,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES53,2016,1135527,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES53,2017,1150962,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES53,2018,1166923,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES53,2019,1188220,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES53,2020,1210725,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES53,2021,1219775,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES61,2010,8276008,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES61,2011,8332080,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES61,2012,8377810,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES61,2013,8393175,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES61,2014,8388875,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES61,2015,8399618,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES61,2016,8403774,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES61,2017,8408976,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES61,2018,8410095,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES61,2019,8427405,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES61,2020,8478083,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES61,2021,8502216,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES62,2010,1453543,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES62,2011,1459075,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES62,2012,1461925,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES62,2013,1461983,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES62,2014,1461803,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES62,2015,1463773,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES62,2016,1466474,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES62,2017,1472991,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ES62,2018,1475569,
